station_id,station_name,english_name,crs,operator,route,region,latitude,longitude,is_interchange,route_count,is_coastal,distance_to_coast_km,welsh_name,terminus_weekday,terminus_sat,terminus_sun,terminus_max,canonical_hub,canonical_time_to_hub,canonical_time_n,canonical_time_status,hub_reassigned_from,interchange_via,interchange_via_london,quiz_id,direction_count
NR_0449,Wennington,,WNN,Northern,"['Bentham Line', 'Settle Carlisle Line']",Lancaster,54.12354041,-2.586901999,TRUE,2,FALSE,13.01,,0,0,0,0,Leeds,86,14,direct_match_reassigned,Manchester (Picc/Vic),,,leeds_sheffield_northern,2
SW_0168,Windsor & Eton Riverside,,WNR,South Western,['Windsor Line'],Windsor and Maidenhead,51.48565491,-0.606528915,FALSE,1,FALSE,69.61,,160,210,289,289,London,115,115,direct_match,,,,south_western,1
SW_0169,Winnersh,,WNS,South Western,['Waterloo to Reading Line'],Wokingham,51.43027741,-0.87686164,FALSE,1,FALSE,64.22,,0,0,0,0,London,81,81,direct_match,,,,south_western,2
SW_0157,Wandsworth Town,,WNT,South Western,"['Hounslow Loop', 'Kingston Loop', 'Windsor Line']",South West London,51.46105105,-0.188123102,TRUE,3,FALSE,40.47,,0,0,0,0,London,173,173,direct_match,,,,south_western,1
SO_0146,West Norwood,,WNW,Southern,['Sutton & Metro'],South London,51.43180353,-0.103808815,TRUE,1,FALSE,34.65,,0,0,0,0,London,278,278,direct_match,,,,thameslink_southern,3
CM_0108,Worcester Foregate Street,,WOF,West Midlands Railway,"['Shakespeare Line', 'Snow Hill Lines']",Worcester,52.194801,-2.220885,TRUE,1,FALSE,47.64,,118,137,78,137,Birmingham New Street,42,42,direct_match,,,,chiltern_wmr,3
SO_0152,Woldingham,,WOH,Southern,['Sutton & Metro'],Tandridge,51.29015597,-0.051864564,FALSE,1,FALSE,35.44,,0,0,0,0,London,72,72,direct_match,,,,thameslink_southern,2
SW_0172,Woking,,WOK,South Western,"['Alton Line', 'Hounslow Loop', 'South West Main Line']",Woking,51.31846927,-0.556954188,TRUE,3,FALSE,53.53,,181,526,501,526,London,568,568,direct_match,,,,south_western,3
NR_0466,Wombwell,,WOM,Northern,"['Hallam Line', 'Penistone Line']",Barnsley,53.51759057,-1.416316768,TRUE,2,FALSE,52.52,,0,0,0,0,Sheffield,23,96,direct_match,,,,leeds_sheffield_northern,2
SW_0174,Wool,,WOO,South Western,['South West Main Line'],Dorset,50.68162341,-2.221475875,FALSE,1,FALSE,6.67,,0,0,0,0,London,78,78,direct_match,,,,south_western,2
CM_0109,Worcester Shrub Hill,,WOS,West Midlands Railway,"['Shakespeare Line', 'Snow Hill Lines']",Worcester,52.194817,-2.210642,TRUE,1,FALSE,47.83,,136,38,59,136,Birmingham New Street,40,13,direct_match,,,,chiltern_wmr,3
SW_0177,Worplesdon,,WPL,South Western,['Solent & Wessex'],Woking,51.2890166,-0.582573597,FALSE,1,FALSE,50.27,,0,0,0,0,London,69,69,direct_match,,,,south_western,2
TW_0242,Wrenbury,,WRE,TfW,"['Central Wales Line', 'Heart of Wales Line', 'Marches Line', 'North & West Line', 'North Wales Coast Line']",Cheshire East,53.0197184,-2.59624734,TRUE,4,FALSE,41.38,,0,0,0,0,Wrexham/Chester,36,11,direct_match,,,,shrewsbury_wrexham_chester,2
SO_0154,Worthing,,WRH,Southern,['West Coastway'],Worthing,50.8184932,-0.376163686,FALSE,1,TRUE,1.12,,35,7,98,98,London,70,70,direct_match,,,,thameslink_southern,2
NR_0472,Worksop,,WRK,Northern,['Sheffield to Lincoln Line'],Bassetlaw,53.31166202,-1.122542594,TRUE,1,FALSE,52.17,,38,41,0,41,Sheffield,32,46,direct_match,,,,leeds_sheffield_northern,3
NR_0452,Wetheral,,WRL,Northern,"[""Hadrian's Wall Country Line"", 'Tyne Valley Line']",Cumberland,54.88383913,-2.831705373,FALSE,1,FALSE,12.16,,0,0,0,0,Newcastle,84,66,direct_match,,,,newcastle_northern,2
SW_0158,Wareham (Dorset),,WRM,South Western,['South West Main Line'],Dorset,50.69287417,-2.11525952,FALSE,1,FALSE,2.09,,8,8,24,24,London,78,78,direct_match,,,,south_western,2
NR_0457,White Rose,,WRO,Northern,not assigned,Leeds,53.759293,-1.577713,FALSE,1,FALSE,58.91,,0,0,0,0,Leeds,,,minimal_service,,,,leeds_sheffield_northern,0
CM_0019,Warwick Parkway,,WRP,Chiltern Railways,not assigned,Warwick,52.286268,-1.613493,FALSE,1,FALSE,77.57,,0,0,0,0,London,58,58,direct_match,,,,chiltern_wmr,2
NR_0473,Wressle,,WRS,Northern,"['Hull and Doncaster Branch', 'Selby Line']",East Riding of Yorkshire,53.77277727,-0.92420758,TRUE,2,FALSE,17.15,,0,0,0,0,Leeds,52,14,interchange_match,,HOWDEN,,leeds_sheffield_northern,2
CM_0004,West Ruislip,,WRU,Chiltern Railways,['Chiltern Line'],West London,51.569708,-0.437812,FALSE,1,FALSE,59.17,,50,10,9,50,London,232,232,direct_match,,,,chiltern_wmr,2
CM_0018,Warwick,,WRW,Chiltern Railways,not assigned,Warwick,52.286861,-1.582155,TRUE,1,FALSE,79.09,,0,0,0,0,London,61,61,direct_match,,,,chiltern_wmr,3
TW_0244,Wrexham General,,WRX,TfW,"['Borderlands Line', 'North Wales Coast Line']",Wrexham,53.04988,-3.00146,TRUE,2,FALSE,22,Wrecsam Cyffredinol,218,202,74,218,Wrexham/Chester,16,173,direct_match,,,,shrewsbury_wrexham_chester,2
SW_0178,Wraysbury,,WRY,South Western,['Windsor Line'],Windsor and Maidenhead,51.45771219,-0.541915109,FALSE,1,FALSE,65.05,,0,0,0,0,London,113,113,direct_match,,,,south_western,2
NR_0450,West Allerton,,WSA,Northern,['Liverpool to Manchester Line via Warrington Central'],Liverpool,53.36914314,-2.906969437,FALSE,1,FALSE,11.77,,0,0,0,0,Liverpool (Lime St/Central),12,70,direct_match_bugfixed,,,,liverpool_merseyside,1
SO_0150,Winchelsea,,WSE,Southern,['Marshlink Line'],Rother,50.93376133,0.702271814,FALSE,1,FALSE,2.48,,0,0,0,0,London,64,64,interchange_match,,,ASHFKY,thameslink_southern,2
SC_0361,Wishaw,,WSH,Scotrail,Lanark Line,North Lanarkshire,55.772346,-3.927267,FALSE,1,FALSE,30.34,,0,0,0,0,Glasgow (Central/Queen St),32,97,direct_match,,,,glasgow_scotrail,2
CM_0090,Walsall,,WSL,West Midlands Railway,"['Chase Line', 'Shrewsbury to Wolverhampton Line']",Walsall,52.584282,-1.98521,TRUE,2,FALSE,93.74,,100,107,35,107,Birmingham New Street,27,140,direct_match,,,,chiltern_wmr,2
NR_0470,Woodsmoor,,WSR,Northern,['Buxton Line'],Stockport,53.3860782,-2.141286478,FALSE,1,FALSE,58.77,,0,0,0,0,Manchester (Picc/Vic),21,100,direct_match,,,,manchester_northern,2
SO_0205,West Sutton,,WSU,Southern,['Sutton & Metro'],South London,51.36616,-0.20466,FALSE,1,FALSE,42.55,,0,0,0,0,London,4,4,direct_match,,,,thameslink_southern,2
SO_0143,Wandsworth Common,,WSW,Southern,['Sutton & Metro'],South London,51.4461876,-0.163383008,FALSE,1,FALSE,38.75,,0,0,0,0,London,198,198,direct_match,,,,thameslink_southern,1
SC_0354,Wester Hailes,,WTA,Scotrail,['Shotts Line'],City of Edinburgh,55.913727,-3.284654,FALSE,1,FALSE,6.93,,0,0,0,0,Edinburgh Waverley,14,46,direct_match,,,,edinburgh_scotrail,2
NR_0456,Whitby,,WTB,Northern,['Esk Valley Railway'],North Yorkshire,54.48461942,-0.615396354,FALSE,1,TRUE,0.11,,21,25,14,25,Newcastle,176,4,direct_match,,,,newcastle_northern,1
TW_0239,Whitchurch (Shropshire),,WTC,TfW,"['Central Wales Line', 'Heart of Wales Line', 'Marches Line', 'North & West Line', 'North Wales Coast Line']",Shropshire,52.96807676,-2.67147586,TRUE,4,FALSE,41.48,Yr Eglwys Wen,0,0,0,0,Wrexham/Chester,42,6,direct_match,,,,shrewsbury_wrexham_chester,2
NR_0458,Whitehaven,,WTH,Northern,['Cumbrian Coast Line'],Cumberland,54.55303162,-3.586933718,FALSE,1,TRUE,0.23,,38,44,33,44,Carlisle,68,40,direct_match_reassigned,Liverpool (Lime St/Central),,,carlisle_northern,2
SW_0170,Winnersh Triangle,,WTI,South Western,['Waterloo to Reading Line'],Wokingham,51.4367367,-0.89133506,FALSE,1,FALSE,64.46,,0,0,0,0,London,81,81,direct_match,,,,south_western,2
TW_0240,Whitland,,WTL,TfW,['Swanline'],Carmarthenshire,51.81858,-4.61392,TRUE,1,FALSE,8.71,Hendy-gwyn,0,1,0,1,Swansea,68,87,direct_match,,,,gwr_wales_corridor,3
SW_0164,Whitton (London),,WTN,South Western,"['Hounslow Loop', 'Kingston Loop', 'Windsor Line']",West London,51.44961063,-0.357683876,TRUE,3,FALSE,52.25,,0,0,0,0,London,163,163,direct_match,,,,south_western,3
EM_0100,Whatstandwell,,WTS,East_Midlands,"['Castle Line', 'Derwent Valley Line']",Amber Valley,53.08311502,-1.504309244,TRUE,2,FALSE,87.77,,0,0,0,0,Derby,16,16,darwin_interchange,not assigned,,,east_midlands_emr,2
CM_0085,Witton,,WTT,West Midlands Railway,['Chase Line'],Birmingham,52.51141,-1.883566,FALSE,1,FALSE,88.58,,0,0,0,0,Birmingham New Street,10,72,direct_match,,,,chiltern_wmr,2
SW_0171,Witley,,WTY,South Western,['Solent & Wessex'],Waverley,51.13315687,-0.645781144,FALSE,1,FALSE,33.4,,0,0,0,0,London,63,63,direct_match,,,,south_western,2
SO_0151,Wivelsfield,,WVF,Southern,['Brighton Main Line'],Mid Sussex,50.96378293,-0.120837577,TRUE,1,FALSE,15.95,,0,0,0,0,London,144,144,direct_match,,,,thameslink_southern,3
CM_0073,Wolverhampton,,WVH,West Midlands Railway,"['Chase Line', 'Shrewsbury to Wolverhampton Line']",Wolverhampton,52.587818,-2.119529,TRUE,2,FALSE,91.78,,182,198,156,198,Birmingham New Street,20,388,direct_match,,,,chiltern_wmr,4
EM_0101,Whitwell (Derbyshire),,WWL,East_Midlands,['Robin Hood Line'],Bolsover,53.28038058,-1.199376401,FALSE,1,FALSE,57.96,,0,0,0,0,Nottingham,44,44,darwin_interchange,not assigned,,,east_midlands_emr,2
SO_0147,West Worthing,,WWO,Southern,['West Coastway'],Worthing,50.81834832,-0.392977891,FALSE,1,TRUE,1.34,,14,15,6,15,London,70,70,direct_match,,,,thameslink_southern,2
TW_0243,Wrexham Central,,WXC,TfW,['Borderlands Line'],Wrexham,53.04620654,-2.999062482,FALSE,1,FALSE,22.44,Wrecsam Canolog,66,81,24,81,Wrexham/Chester,2,50,direct_match,,,,shrewsbury_wrexham_chester,1
SW_0160,Weybridge,,WYB,South Western,"['Alton Line', 'Hounslow Loop']",Elmbridge,51.361772,-0.457715753,TRUE,2,FALSE,56.38,,129,231,57,231,London,253,253,direct_match,,,,south_western,3
CM_0061,Wylde Green,,WYL,West Midlands Railway,Cross-City,Birmingham,52.545599,-1.831461,FALSE,1,FALSE,93.5,,0,0,0,0,Birmingham New Street,18,142,direct_match,,,,chiltern_wmr,2
NR_0474,Wylam,,WYM,Northern,"[""Hadrian's Wall Country Line"", 'Tyne Valley Line']",Northumberland,54.97497108,-1.814055621,FALSE,1,FALSE,23.71,,0,0,0,0,Newcastle,20,140,direct_match,,,,newcastle_northern,2
GR_0197,Yate,,YAE,Great_Western,"['Golden Valley Line', 'Heart of Wessex Line']",South Gloucestershire,51.54060333,-2.432524509,TRUE,2,FALSE,13.95,,0,0,0,0,London,283,283,interchange_match,,,WSTLGHJ,gwr_london,2
TW_0245,Ynyswen,,YNW,TfW,['Treherbert Line'],Rhondda Cynon Taf,51.66496961,-3.521614997,FALSE,1,FALSE,20.18,Ynyswen,0,0,0,0,Cardiff Central,62,96,direct_match_reassigned,Swansea,,,gwr_wales_corridor,2
SC_0363,Yoker,,YOK,Scotrail,"['Argyle Line', 'North Clyde Electrics', 'Road to the Isles', 'West Highland Line']",West Dunbartonshire,55.892792,-4.387464,TRUE,4,FALSE,8.81,,0,0,0,0,Glasgow (Central/Queen St),18,201,direct_match,,,,glasgow_scotrail,2
TW_0246,Yorton,,YRT,TfW,['North Wales Coast Line'],Shropshire,52.80896814,-2.736464904,FALSE,1,FALSE,53.61,,0,0,0,0,Shrewsbury,10,36,direct_match,,,,shrewsbury_wrexham_chester,2
TW_0247,Ystrad Mynach,,YSM,TfW,"['Coryton Line', 'Vale of Glamorgan Line']",Caerphilly,51.64093139,-3.241305784,TRUE,2,FALSE,16.33,Ystrad Mynach,5,4,5,5,Cardiff Central,32,182,direct_match,,,,gwr_wales_corridor,2
TW_0248,Ystrad Rhondda,,YSR,TfW,['Treherbert Line'],Rhondda Cynon Taf,51.64363752,-3.466701338,FALSE,1,FALSE,21.39,Ystrad Rhondda,0,0,0,0,Cardiff Central,53,96,direct_match,,,,gwr_wales_corridor,2
SW_0179,Yeovil Junction,,YVJ,South Western,"['East Devon Line', 'South West Main Line']",Somerset,50.92472896,-2.613179136,TRUE,2,FALSE,25.94,,53,42,77,77,London,55,55,direct_match,,,,south_western,3
SO_0169,Farringdon,,ZFD,Southern,"['Thameslink Core', 'Southern Thameslink Branches']",Central London,51.520071,-0.104665,TRUE,2,FALSE,35.42,,0,0,0,0,London,372,372,direct_match,,,,thameslink_southern,1
SE_0004,London Bridge,,LBG,Southeastern,"['Greenwich Line', 'Sevenoaks Main Line']",South East London,51.505035,-0.085058,TRUE,2,FALSE,33.77,,1217,1519,1814,1814,London,0,0,is_hub,,,,semetro,4
SE_0003,London Cannon Street,,CST,Southeastern,"['Sevenoaks Main Line', 'Sevenoaks Metro']",South East London,51.510525,-0.090589,FALSE,1,FALSE,34.26,,635,711,553,711,London,0,0,is_hub,,,,semetro,1
SE_0001,London Charing Cross,,CHX,Southeastern,"['Sevenoaks Main Line', 'Sevenoaks Metro']",South East London,51.508362,-0.123835,FALSE,1,FALSE,36.49,,1097,1278,1814,1814,London,0,0,is_hub,,,,semetro,1
SE_0021,London Victoria,,VIC,Southeastern,"['Chatham Main Line Metro', 'Bromley South Metro']",South East London,51.4966,-0.1448,TRUE,2,FALSE,37.74,,2618,3291,4406,4406,London,0,0,is_hub,,,,semetro,4
SE_0015,St Pancras International,,STP,Southeastern,['High Speed 1'],Central London,51.531921,-0.126361,FALSE,1,FALSE,37.18,,341,402,663,663,London,0,0,is_hub,,,,semetro,1
SE_0083,Stratford International,,SFA,Southeastern,['High Speed 1'],South East London,51.544306,-0.009882,FALSE,1,FALSE,29.82,,0,0,0,0,London,54,54,darwin_interchange,,,,semetro,1
SE_0005,Lewisham,,LEW,Southeastern,"['Dartford Loop', 'Bexleyheath Line']",South East London,51.466099,-0.014703,TRUE,2,FALSE,28.44,,26,10,19,26,London,10,10,darwin_interchange,,,,semetro,3
SE_0007,Catford Bridge,,CFB,Southeastern,['Hayes Branch'],South East London,51.444725,-0.027142,FALSE,1,FALSE,29.29,,0,0,0,0,London,13,13,darwin_interchange,,,,semetro,2
SE_0006,Ladywell,,LAD,Southeastern,['Hayes Branch'],South East London,51.456291,-0.019445,FALSE,1,FALSE,28.74,,0,0,0,0,London,12,12,darwin_interchange,,,,semetro,2
SE_0062,Sydenham Hill,,SYH,Southeastern,['Catford Corridor'],South East London,51.433002,-0.079444,FALSE,1,FALSE,32.96,,0,0,0,0,London,21,21,darwin_interchange,,,,semetro,2
SE_0061,West Dulwich,,WDU,Southeastern,['Catford Corridor'],South East London,51.440388,-0.090646,FALSE,1,FALSE,33.71,,0,0,0,0,London,20,20,darwin_interchange,,,,semetro,2
SE_0019,New Cross,,NWX,Southeastern,"['Sevenoaks Main Line', 'Sevenoaks Metro']",South East London,51.476299,-0.032984,FALSE,1,FALSE,29.78,,5,0,0,5,London,8,8,darwin_interchange,,,,semetro,2
SE_0084,Ebbsfleet International,,EBD,Southeastern,['High Speed 1'],North Kent,51.443009,0.320887,FALSE,1,FALSE,5.1,,0,0,0,0,London,44,44,darwin_interchange,,,,semainline,1
SE_0016,Farringdon,,ZFD,Southeastern,"['Catford Loop Extended', 'Catford Corridor']",Central London,51.520071,-0.104665,TRUE,2,FALSE,35.42,,0,0,0,0,London,372,372,direct_match,,,,semetro,1
SE_0020,St Johns,,SAJ,Southeastern,"['Dartford Loop', 'Sevenoaks Main Line', 'Sevenoaks Metro']",South East London,51.468937,-0.023225,TRUE,2,FALSE,29.05,,0,0,0,0,London,10,10,darwin_interchange,,,,semetro,2
SE_0033,Plumstead,,PLU,Southeastern,['Greenwich Line'],South East London,51.48959,0.082828,FALSE,1,FALSE,21.99,,0,0,172,172,London,22,22,darwin_interchange,,,,semetro,2
SE_0066,Shortlands,,SRT,Southeastern,"['Chatham Main Line Metro', 'Bromley South Main Line', 'Bromley South Metro']",South East London,51.405548,0.002798,TRUE,3,FALSE,27.55,,0,0,0,0,London,27,27,darwin_interchange,,,,semetro,2
SE_0032,Woolwich Arsenal,,WWA,Southeastern,"['Dartford Loop', 'Greenwich Line']",South East London,51.489815,0.069883,TRUE,2,FALSE,22.88,,0,0,0,0,London,20,20,darwin_interchange,,,,semetro,2
SE_0052,Brixton,,BRX,Southeastern,"['Chatham Main Line Metro', 'Catford Loop Extended', 'Bromley South Metro']",South East London,51.463245,-0.114164,TRUE,3,FALSE,35.33,,0,0,0,0,London,19,19,darwin_interchange,,,,semetro,1
SE_0002,London Waterloo (East),,WAE,Southeastern,"['Sevenoaks Main Line', 'Sevenoaks Metro']",South East London,51.504513,-0.10814,FALSE,1,FALSE,35.34,,0,0,0,0,London,2,2,darwin_direct,,,,semetro,1
SE_0017,City Thameslink,,CTK,Southeastern,"['Catford Loop', 'Catford Loop Extended', 'Catford Corridor']",Central London,51.514336,-0.103412,TRUE,2,FALSE,35.21,,0,0,0,0,London,372,372,direct_match,,,,semetro,2
SE_0018,London Blackfriars,,BFR,Southeastern,"['Catford Loop', 'Catford Loop Extended', 'Catford Corridor']",South East London,51.510735,-0.103554,TRUE,2,FALSE,35.15,,260,383,333,383,London,8,8,darwin_interchange,,,,semetro,2
SE_0070,Orpington,,ORP,Southeastern,"['Chatham Main Line Metro', 'Sevenoaks Main Line', 'Sevenoaks Metro', 'Bromley South Metro']",South East London,51.373463,0.089049,TRUE,3,FALSE,22.62,,476,274,314,476,London,18,18,darwin_interchange,,,,semetro,2
SE_0063,Penge East,,PNE,Southeastern,"['Bromley South Metro', 'Catford Corridor']",South East London,51.419125,-0.055566,TRUE,2,FALSE,31.4,,0,0,0,0,London,24,24,darwin_interchange,,,,semetro,2
SE_0031,Woolwich Dockyard,,WWD,Southeastern,['Dartford Loop'],South East London,51.49099,0.054083,FALSE,1,FALSE,23.99,,0,0,0,0,London,18,18,darwin_interchange,,,,semetro,2
SE_0064,Kent House,,KTH,Southeastern,['Bromley South Metro'],South East London,51.412659,-0.045786,FALSE,1,FALSE,30.79,,0,0,0,0,London,25,25,darwin_interchange,,,,semetro,2
SE_0034,Abbey Wood,,ABW,Southeastern,"['Dartford Loop', 'Greenwich Line']",South East London,51.490719,0.120343,TRUE,2,FALSE,19.47,,0,0,0,0,London,24,24,darwin_interchange,,,,semetro,2
SE_0127,Chelsfield,,CLD,Southeastern,"['Sevenoaks Main Line', 'Sevenoaks Metro']",South East London,51.35603,0.108373,FALSE,1,FALSE,22.14,,0,0,0,0,London,20,20,darwin_interchange,,,,semetro,2
SE_0065,Beckenham Junction,,BKJ,Southeastern,['Bromley South Metro'],South East London,51.411446,-0.027144,TRUE,1,FALSE,29.52,,180,162,35,180,London,27,27,darwin_interchange,,,,semetro,3
SE_0068,Bickley,,BKL,Southeastern,"['Chatham Main Line Metro', 'Bromley South Main Line', 'Bromley South Metro']",South East London,51.40033,0.044272,TRUE,3,FALSE,24.81,,0,0,0,0,London,24,24,darwin_interchange,,,,semetro,2
SE_0077,Sevenoaks,,SEV,Southeastern,"['Southeastern Main Line', 'Sevenoaks Main Line', 'Sevenoaks Metro']",Weald,51.27734,0.182193,TRUE,2,FALSE,23.66,,327,528,781,781,London,245,245,direct_match,,,,semainline,3
SE_0129,Dunton Green,,DNG,Southeastern,"['Sevenoaks Main Line', 'Sevenoaks Metro']",Weald,51.296425,0.171616,FALSE,1,FALSE,22.54,,0,0,0,0,London,74,74,direct_match,,,,semainline,2
SE_0035,Belvedere,,BVD,Southeastern,['Greenwich Line'],South East London,51.491936,0.152088,FALSE,1,FALSE,17.35,,0,0,0,0,London,26,26,darwin_interchange,,,,semetro,2
SE_0036,Erith,,ERH,Southeastern,['Greenwich Line'],South East London,51.481621,0.174651,FALSE,1,FALSE,15.57,,0,0,0,0,London,28,28,darwin_interchange,,,,semetro,2
SE_0043,Swanscombe,,SWM,Southeastern,['North Kent'],North Kent,51.449356,0.309854,FALSE,1,FALSE,5.87,,0,0,0,0,London,38,38,darwin_interchange,,,,semainline,2
SE_0040,Dartford,,DFD,Southeastern,"['North Kent', 'Dartford Loop', 'Bexleyheath Line']",North Kent,51.447548,0.217643,TRUE,3,FALSE,12.28,,548,848,1024,1024,London,30,30,darwin_interchange,,,,semetro,2
SE_0149,Ashford International,,AFK,Southeastern,"['High Speed 1', 'Maidstone East', 'Hastings Line', 'Southeastern Main Line', 'Marshlink', 'Maidstone East Extended', 'Ashford Canterbury', 'Ashford Canterbury West']",East Kent,51.14335294,0.875167251,TRUE,7,FALSE,15.45,,319,213,546,546,London,60,60,darwin_interchange,,,,semainline,4
SE_0044,Northfleet,,NFL,Southeastern,['North Kent'],North Kent,51.446384,0.324092,FALSE,1,FALSE,4.89,,0,0,0,0,London,40,40,darwin_interchange,,,,semainline,2
SE_0075,Otford,,OTF,Southeastern,['Maidstone East'],Weald,51.312141,0.196757,TRUE,1,FALSE,20.06,,0,0,0,0,London,123,123,direct_match,,,,semainline,3
SE_0076,Bat & Ball,,BBL,Southeastern,"['Sevenoaks Main Line', 'Sevenoaks Metro']",Weald,51.289703,0.194258,FALSE,1,FALSE,22.06,,0,0,0,0,London,144,144,interchange_match,,,SVNOAKS,semainline,2
SE_0047,Strood,,SOO,Southeastern,"['Medway Valley', 'North Kent', 'High Speed 1']",Medway,51.396,0.4998,TRUE,3,FALSE,3.36,,119,69,163,163,London,42,42,darwin_interchange,,,,semainline,3
SE_0142,Tonbridge,,TON,Southeastern,"['Hastings Line', 'Southeastern Main Line', 'Hastings Line Extended', 'Sevenoaks Main Line', 'Sevenoaks Metro']",Weald,51.191132,0.269715,TRUE,4,FALSE,29.38,,182,151,302,302,London,243,243,direct_match,,,,semainline,4
SE_0173,Crowhurst,,CWU,Southeastern,['Hastings Line Extended'],Weald,50.888702,0.500984,FALSE,1,FALSE,4.74,,0,0,0,0,London,66,66,darwin_interchange,,,,semainline,2
SE_0116,Lee,,LEE,Southeastern,"['Sevenoaks Main Line', 'Sevenoaks Metro']",South East London,51.449432,0.013364,FALSE,1,FALSE,26.46,,0,0,0,0,London,14,14,darwin_interchange,,,,semetro,2
SE_0055,Catford,,CTF,Southeastern,"['Catford Loop', 'Catford Loop Extended']",South East London,51.444706,-0.025701,FALSE,1,FALSE,29.19,,0,0,0,0,London,20,20,darwin_interchange,,,,semetro,2
SE_0053,Elephant & Castle,,EPH,Southeastern,"['Catford Loop', 'Catford Loop Extended', 'Catford Corridor']",South East London,51.494469,-0.098462,TRUE,2,FALSE,34.52,,4,0,0,4,London,12,12,darwin_interchange,,,,semetro,2
SE_0042,Greenhithe For Bluewater,,GNH,Southeastern,['North Kent'],North Kent,51.450855,0.279694,FALSE,1,FALSE,7.95,,0,0,0,0,London,36,36,darwin_interchange,,,,semainline,2
SE_0143,Hildenborough,,HLB,Southeastern,"['Sevenoaks Main Line', 'Sevenoaks Metro']",Weald,51.214451,0.226465,FALSE,1,FALSE,28.03,,0,0,0,0,London,84,84,direct_match,,,,semainline,2
SE_0141,Paddock Wood,,PDW,Southeastern,"['Medway Valley', 'Hastings Line', 'Southeastern Main Line']",Weald,51.182453,0.389485,TRUE,3,FALSE,26.48,,91,63,121,121,London,38,38,darwin_interchange,,,,semainline,3
SE_0037,Slade Green,,SGR,Southeastern,"['Dartford Loop', 'Greenwich Line']",South East London,51.466957,0.189792,TRUE,2,FALSE,14.27,,12,0,6,12,London,29,29,darwin_interchange,,,,semetro,4
SE_0071,St Mary Cray,,SMY,Southeastern,"['Chatham Main Line', 'Bromley South Main Line']",South East London,51.394714,0.107269,TRUE,2,FALSE,20.69,,0,0,0,0,London,26,26,darwin_interchange,,,,semetro,2
SE_0072,Swanley,,SAY,Southeastern,"['Maidstone East', 'Chatham Main Line', 'Bromley South Main Line']",North Kent,51.392727,0.16755,TRUE,3,FALSE,16.75,,3,0,31,31,London,301,301,direct_match,,,,semetro,3
SE_0010,Clock House,,CLK,Southeastern,['Hayes Branch'],South East London,51.408096,-0.041668,FALSE,1,FALSE,30.57,,0,0,0,0,London,19,19,darwin_interchange,,,,semetro,2
SE_0177,Kemsing,,KMS,Southeastern,['Sevenoaks Metro'],Weald,51.297684,0.247716,FALSE,1,FALSE,19.16,,0,0,0,0,London,34,34,darwin_interchange,,,,semainline,2
SE_0118,New Eltham,,NEH,Southeastern,['Dartford Loop'],South East London,51.437649,0.0704,FALSE,1,FALSE,22.53,,0,0,0,0,London,19,19,darwin_interchange,,,,semetro,2
SE_0169,Stonegate,,SOG,Southeastern,['Hastings Line Extended'],Weald,51.020184,0.364016,FALSE,1,FALSE,21.36,,0,0,0,0,London,46,46,direct_match,,,,semainline,2
SE_0123,Sundridge Park,,SUP,Southeastern,['Bromley North Branch'],South East London,51.413338,0.020402,FALSE,1,FALSE,26.21,,0,0,0,0,London,17,17,darwin_interchange,,,,semetro,2
SE_0059,Loughborough Junction,,LGJ,Southeastern,"['Catford Loop', 'Catford Loop Extended', 'Catford Corridor']",South East London,51.46666,-0.102499,TRUE,2,FALSE,34.54,,0,0,0,0,London,15,15,darwin_interchange,,,,semetro,2
SE_0148,Maidstone East,,MDE,Southeastern,['Maidstone East'],Weald,51.277729,0.520618,FALSE,1,FALSE,12.92,,130,121,16,130,London,50,50,darwin_interchange,,,,semainline,2
SE_0136,Maidstone West,,MDW,Southeastern,"['Medway Valley', 'High Speed 1']",Medway,51.270943,0.515975,TRUE,2,FALSE,13.74,,32,4,38,38,London,56,56,darwin_interchange,,,,semainline,2
SE_0139,Yalding,,YAL,Southeastern,['Medway Valley'],Medway,51.226067,0.4118,FALSE,1,FALSE,21.46,,0,0,0,0,London,45,45,darwin_interchange,,,,semainline,2
SE_0167,Frant,,FRT,Southeastern,['Hastings Line Extended'],Weald,51.104321,0.294034,FALSE,1,FALSE,31.59,,0,0,0,0,London,46,46,direct_match,,,,semainline,2
SE_0171,Robertsbridge,,RBR,Southeastern,['Hastings Line Extended'],Weald,50.984726,0.469092,FALSE,1,FALSE,15.63,,0,0,31,31,London,73,73,direct_match,,,,semainline,2
SE_0119,Sidcup,,SID,Southeastern,['Dartford Loop'],South East London,51.434361,0.103342,FALSE,1,FALSE,20.25,,3,77,213,213,London,22,22,darwin_interchange,,,,semetro,2
SE_0039,Crayford,,CRY,Southeastern,"['Dartford Loop', 'Bexleyheath Line']",South East London,51.448273,0.178826,TRUE,2,FALSE,14.97,,0,0,0,0,London,27,27,darwin_interchange,,,,semetro,3
SE_0022,Denmark Hill,,DMK,Southeastern,"['Catford Loop', 'Catford Loop Extended']",South East London,51.468243,-0.089475,TRUE,1,FALSE,33.64,,0,0,0,0,London,17,17,darwin_interchange,,,,semetro,4
SE_0135,Maidstone Barracks,,MDB,Southeastern,['Medway Valley'],Medway,51.277288,0.514148,FALSE,1,FALSE,13.19,,0,0,0,0,London,57,57,darwin_interchange,,,,semainline,2
